RegionID	NumReads	NumCpGs	VC_maxdist	VC_skip	Sig_maxdist	Sig_skip	CramersV_maxdist	CramersV_skip	PermanovaP_maxdist	PermanovaP_skip	PermanovaValid_maxdist	PermanovaValid_skip
1237	149	79	Strong	Strong	False	True	0	0.1572	0.01	0.01	True	True
1238	149	56	Weak	Weak	False	False	0	0	1	1	False	False
1239	143	34	Weak	Weak	False	False	0	0	1	1	False	False
1240	137	45	Weak	Weak	False	False	0	0.1144	1	1	False	False
1241	151	50	Weak	Strong	False	True	0	0.2992	1	0.01	False	True
1242	158	48	Weak	Strong	False	True	0	0.2162	1	0.01	False	True
1243	155	53	Weak	Strong	False	True	0	0.2049	1	0.01	False	True
1244	173	60	Weak	Strong	False	True	0	0.2719	1	0.01	False	True
1245	156	73	Weak	Weak	False	False	0	0.1014	1	1	False	False
1246	136	47	Weak	Strong	False	True	0	0.3071	1	0.01	False	True
1247	161	43	Weak	Weak	False	False	0	0	1	1	False	False
1248	170	53	Weak	Strong	False	True	0	0.9269	1	0.01	False	True
1249	166	46	Weak	Strong	False	False	0	0	1	0.01	False	True
1250	173	31	Noise	Weak	False	False	0	0	1	1	False	False
1251	126	50	Weak	Strong	False	True	0	0.7024	1	0.01	False	True
1252	188	57	Weak	Strong	False	False	0	0	1	0.01	False	True
1253	169	45	Weak	Weak	False	False	0	0	1	1	False	False
1254	218	40	Weak	Strong	False	True	0	0.6826	1	0.01	False	True
1255	147	43	Weak	Strong	False	False	0	0	1	0.01	False	True
1256	137	119	Weak	Weak	False	False	0	0	1	1	False	False
1257	165	119	Weak	Weak	False	False	0	0	1	1	False	False
1258	151	31	Weak	Strong	False	True	0	0.7893	1	0.01	False	True
1259	204	158	Noise	Weak	False	False	0	0	1	1	False	False
1260	169	83	Weak	Weak	False	False	0	0	1	1	False	False
1261	198	52	Weak	Weak	False	False	0	0	1	1	False	False
1262	180	82	Weak	Weak	False	False	0	0	1	1	False	False
1263	145	50	Weak	Weak	False	False	0	0.0516	1	1	False	False
1264	158	114	Weak	Weak	False	False	0	0	1	1	False	False
1265	172	74	Weak	Strong	False	False	0	0	1	0.01	False	True
1266	160	74	Weak	Strong	False	False	0	0	1	0.01	False	True
1267	169	62	Weak	Strong	False	False	0	0	1	0.01	False	True
1268	215	57	Weak	Strong	False	False	0	0	1	0.01	False	True
1269	142	73	Weak	Weak	False	False	0	0.196	1	0.01	False	True
1270	144	82	Weak	Strong	False	True	0.0564	0.1899	1	0.01	False	True
1271	177	52	Weak	Weak	False	False	0	0	1	1	False	False
1272	166	41	Weak	Strong	False	True	0	0.3581	1	0.01	False	True
1273	185	60	Weak	Strong	False	False	0	0	1	0.01	False	True
1274	187	79	Weak	Strong	False	False	0	0.0975	1	0.01	False	True
1275	176	83	Strong	Strong	False	True	0	0.2853	0.01	0.01	True	True
1276	133	229	Noise	Noise	False	False	0	0	1	1	False	False
1277	140	52	Noise	Noise	False	False	0	0	1	1	False	False
1278	136	52	Noise	Noise	False	False	0	0	1	1	False	False
1279	192	88	Weak	Weak	False	False	0	0	1	1	False	False
1280	143	65	Weak	Strong	False	False	0	0	1	0.01	False	True
1281	160	63	Weak	Strong	False	True	0	0.2011	1	0.01	False	True
1282	148	75	Weak	Strong	False	False	0	0	1	0.01	False	True
1283	119	136	Strong	Strong	True	False	0.3612	0	0.01	0.01	True	True
1284	178	82	Noise	Strong	False	True	0	0.2866	1	0.01	False	True
1285	179	57	Weak	Strong	False	False	0	0	1	0.01	False	True
1286	108	47	Weak	Strong	False	False	0	0.0043	1	0.01	False	True
1287	139	81	Weak	Weak	False	False	0	0	1	1	False	False
1288	116	57	Weak	Strong	False	True	0	0.5331	1	0.01	False	True
1289	165	89	Weak	Strong	False	True	0	0.8125	1	0.01	False	True
1290	174	89	Weak	Strong	False	True	0	0.2498	1	0.01	False	True
1291	156	80	Weak	Strong	False	True	0	0.9789	1	0.01	False	True
1292	174	77	Weak	Strong	False	True	0	0.9542	1	0.01	False	True
1293	204	99	Noise	Subclone	False	True	0	0.6213	1	0.01	False	True
1294	104	70	Weak	Strong	False	True	0	0.82	1	0.01	False	True
1295	115	73	Weak	Strong	False	False	0	0	1	0.01	False	True
1296	79	66	Weak	Strong	False	True	0	0.8006	1	0.01	False	True
1297	106	204	Weak	Strong	False	True	0	0.8453	1	0.01	False	True
1298	146	120	Weak	Strong	False	False	0	0	1	0.01	False	True
1299	139	120	Weak	Strong	False	False	0	0	1	0.01	False	True
1300	124	288	Weak	Strong	False	False	0	0	1	0.01	False	True
1301	173	68	Weak	Weak	False	False	0	0.0602	1	0.01	False	True
1302	115	84	Weak	Strong	False	True	0	0.7873	1	0.01	False	True
1303	116	134	Weak	Weak	False	False	0	0	1	1	False	False
1304	145	233	Weak	Weak	False	False	0	0	1	1	False	False
1305	144	131	Noise	Noise	False	False	0	0	1	1	False	False
1306	121	182	Noise	Noise	False	False	0	0	1	1	False	False
1307	131	166	Weak	Weak	False	False	0	0	1	1	False	False
1308	105	78	Strong	Strong	True	False	0.91	0	0.01	0.01	True	True
1309	136	59	Weak	Strong	False	True	0	0.4645	1	0.01	False	True
1310	112	77	Weak	Strong	False	False	0	0	1	0.01	False	True
1311	142	51	Weak	Strong	False	False	0	0	1	0.01	False	True
1312	120	56	Weak	Noise	False	False	0	0	1	1	False	False
1313	124	178	Weak	Strong	False	False	0	0	1	0.01	False	True
1314	143	69	Weak	Strong	False	False	0	0	1	0.01	False	True
1315	145	63	Weak	Weak	False	False	0	0	1	1	False	False
1316	143	63	Weak	Weak	False	False	0	0	1	1	False	False
1317	135	69	Weak	Strong	False	False	0	0	1	0.01	False	True
1318	102	73	Weak	Strong	False	False	0	0	1	0.01	False	True
1319	119	98	Weak	Strong	False	False	0	0	1	0.01	False	True
1320	115	101	Weak	Strong	False	False	0	0	1	0.01	False	True
1321	134	74	Weak	Strong	False	True	0	0.3288	1	0.01	False	True
1322	110	58	Weak	Strong	False	False	0	0.054	1	0.01	False	True
1323	93	100	Weak	Strong	False	True	0	0.4647	1	0.01	False	True
1324	96	68	Weak	Weak	False	False	0	0.1114	1	1	False	False
1325	132	93	Strong	Strong	True	True	0.2673	0.3381	0.01	0.01	True	True
1326	137	201	Weak	Strong	False	False	0	0	1	0.01	False	True
1327	141	105	Weak	Strong	False	False	0	0.0778	1	0.01	False	True
1328	107	101	Weak	Strong	False	False	0	0	1	0.01	False	True
1329	111	157	Weak	Strong	False	True	0	0.5385	1	0.01	False	True
1330	100	143	Weak	Weak	False	False	0	0	1	1	False	False
1331	128	64	Weak	Strong	False	True	0	0.6406	1	0.01	False	True
1332	114	139	Weak	Strong	False	True	0	0.6364	1	0.01	False	True
1333	98	105	Noise	Noise	False	False	0	0	1	1	False	False
1334	114	164	Weak	Weak	False	False	0.0653	0	1	1	False	False
1335	142	181	Weak	Weak	False	False	0	0	1	1	False	False
1336	103	165	Noise	Weak	False	False	0	0	1	1	False	False
1337	131	150	Weak	Strong	False	True	0	0.4887	1	0.01	False	True
1338	149	109	Weak	Weak	False	False	0.1381	0	0.01	1	True	False
1339	129	151	Weak	Weak	False	False	0	0	1	1	False	False
1340	131	192	Weak	Strong	False	False	0	0	1	0.01	False	True
1341	144	193	Weak	Strong	False	False	0	0	1	0.01	False	True
1342	159	232	Weak	Weak	False	False	0	0	1	1	False	False
1343	145	135	Weak	Noise	False	False	0	0	1	1	False	False
1344	153	150	Weak	Strong	False	False	0	0	0.01	0.01	True	True
1345	140	168	Weak	Strong	False	True	0	0.7495	1	0.01	False	True
1346	117	98	Weak	Weak	False	False	0	0	1	1	False	False
1347	126	154	Noise	Weak	False	False	0	0	1	1	False	False
1348	133	322	Weak	Weak	False	False	0	0	1	1	False	False
1349	128	194	Weak	Weak	False	False	0	0	1	1	False	False
1350	142	129	Noise	Noise	False	False	0	0	1	1	False	False
1351	133	107	Weak	Weak	False	False	0	0	1	1	False	False
1352	118	271	Weak	Strong	False	True	0	0.5188	1	0.01	False	True
1353	134	117	Weak	Strong	False	False	0	0	1	0.01	False	True
1354	103	84	Weak	Weak	False	False	0	0	1	1	False	False
1355	122	107	Weak	Subclone	False	True	0	0.3401	1	0.01	False	True
1356	116	116	Strong	Strong	False	True	0	0.5077	0.01	0.01	True	True
1357	127	152	Noise	Strong	False	True	0	0.6376	0.01	0.01	True	True
1358	110	133	Strong	Strong	True	True	0.4378	0.3779	0.01	0.01	True	True
1359	115	125	Weak	Strong	True	True	0.2672	0.1475	0.01	0.01	True	True
1360	128	112	Weak	Strong	False	True	0	0.3218	1	0.01	False	True
1361	124	195	Noise	Noise	False	False	0	0	1	0.01	False	True
1362	153	112	Weak	Strong	False	False	0	0	1	0.01	False	True
1363	140	160	Weak	Strong	False	True	0	0.5098	1	0.01	False	True
1364	128	68	Strong	Strong	False	True	0	0.686	0.01	0.01	True	True
1365	102	56	Weak	Strong	False	False	0	0	1	0.01	False	True
1366	135	48	Weak	Weak	False	False	0	0	1	1	False	False
1367	116	119	Weak	Strong	False	False	0	0	1	0.01	False	True
1368	131	41	Weak	Strong	False	True	0	0.3553	1	0.01	False	True
1369	108	56	Weak	Strong	False	True	0	1	1	0.01	False	True
1370	107	69	Weak	Strong	False	False	0	0	1	0.01	False	True
1371	102	67	Weak	Strong	False	True	0	0.8464	1	0.01	False	True
1372	111	118	Weak	Strong	False	False	0	0	1	0.01	False	True
1373	134	74	Weak	Strong	False	False	0	0	1	0.01	False	True
1374	104	47	Weak	Strong	False	False	0	0	1	0.01	False	True
1375	117	62	Weak	Strong	False	False	0	0	1	0.01	False	True
1376	128	110	Weak	Strong	False	False	0	0	1	0.01	False	True
1377	125	113	Weak	Strong	False	False	0	0	1	0.01	False	True
1378	123	119	Strong	Strong	False	True	0	1	0.01	0.01	True	True
1379	107	121	Weak	Strong	False	True	0	0.2848	1	0.01	False	True
1380	128	151	Noise	Weak	False	False	0	0	1	1	False	False
1381	148	81	Strong	Strong	False	True	0	0.1548	0.01	0.01	True	True
1382	135	123	Weak	Weak	False	False	0	0	1	1	False	False
1383	146	178	Noise	Noise	False	False	0	0	1	1	False	False
1384	131	145	Noise	Weak	False	False	0	0	1	1	False	False
1385	139	133	Noise	Weak	False	False	0	0	1	1	False	False
1386	114	161	Weak	Weak	False	False	0	0	1	1	False	False
1387	136	119	Strong	Weak	False	False	0	0	0.01	1	True	False
1388	128	158	Weak	Strong	False	True	0.0997	0.7172	1	0.01	False	True
1389	124	145	Weak	Strong	False	True	0	0.3491	1	0.01	False	True
1390	121	131	Weak	Weak	False	False	0	0	1	1	False	False
1391	119	224	Weak	Weak	False	False	0	0	1	1	False	False
1392	127	285	Weak	Weak	False	False	0	0	1	1	False	False
1393	135	137	Weak	Strong	False	True	0	0.5288	1	0.01	False	True
1394	125	173	Weak	Strong	False	False	0	0	1	0.01	False	True
1395	119	220	Strong	Strong	True	False	0.4581	0	0.01	0.01	True	True
1396	154	294	Weak	Weak	False	False	0	0	1	1	False	False
1397	131	151	Weak	Weak	False	False	0	0	1	1	False	False
1398	130	129	Noise	Noise	False	False	0	0	1	1	False	False
1399	130	181	Noise	Noise	False	False	0	0	1	1	False	False
1400	124	177	Weak	Weak	False	False	0	0	1	1	False	False
1401	106	198	Weak	Weak	False	False	0	0	1	1	False	False
1402	124	147	Noise	Weak	False	False	0	0	1	1	False	False
1403	117	120	Noise	Weak	False	False	0	0	1	1	False	False
1404	109	182	Noise	Weak	False	False	0	0	1	1	False	False
1405	132	134	Weak	Weak	False	False	0	0	1	1	False	False
1406	120	174	Noise	Noise	False	False	0	0	1	1	False	False
1407	120	147	Weak	Strong	False	True	0	0.669	1	0.01	False	True
1408	134	186	Noise	Noise	False	False	0	0	1	1	False	False
1409	161	206	Noise	Noise	False	False	0	0	1	1	False	False
1410	145	105	Strong	Strong	False	True	0	0.6933	0.01	0.01	True	True
1411	119	237	Weak	Strong	False	True	0	0.3227	1	0.01	False	True
1412	142	131	Weak	Strong	False	True	0	0.5377	1	0.01	False	True
1413	130	161	Weak	Weak	False	False	0	0	1	1	False	False
1414	138	245	Strong	Strong	True	True	0.3802	0.5898	0.01	0.01	True	True
1415	123	151	Weak	Strong	False	False	0	0	1	0.01	False	True
1416	119	56	Weak	Weak	False	False	0	0	1	1	False	False
1417	111	119	Weak	Strong	False	True	0	0.1887	1	0.01	False	True
1418	111	119	Weak	Strong	False	True	0	0.1931	1	0.01	False	True
1419	144	115	Weak	Strong	False	False	0	0	1	0.01	False	True
1420	109	80	Weak	Strong	False	False	0	0	0.01	0.01	True	True
1421	142	49	Weak	Weak	False	False	0	0	1	1	False	False
1422	108	97	Strong	Strong	False	False	0	0	0.01	0.01	True	True
1423	107	105	Weak	Weak	False	False	0	0	1	1	False	False
1424	143	63	Weak	Strong	False	True	0	0.3068	1	0.01	False	True
1425	133	48	Weak	Strong	False	False	0	0	1	0.01	False	True
1426	122	56	Weak	Weak	False	False	0	0	1	1	False	False
1427	126	59	Weak	Strong	False	False	0	0	1	0.01	False	True
1428	113	48	Weak	Strong	False	False	0	0	1	0.01	False	True
1429	116	74	Strong	Strong	False	False	0	0	0.01	0.01	True	True
1430	146	38	Weak	Strong	False	True	0	0.4901	1	0.01	False	True
1431	120	41	Weak	Weak	False	False	0	0.0816	1	0.01	False	True
1432	133	40	Weak	Strong	False	True	0	1	1	0.01	False	True
1433	114	83	Weak	Strong	False	True	0	0.514	1	0.01	False	True
1434	131	67	Weak	Strong	False	False	0	0	1	0.01	False	True
1435	132	48	Strong	Strong	False	True	0	0.6323	0.01	0.01	True	True
1436	108	70	Weak	Strong	False	False	0	0	1	0.01	False	True
1437	144	59	Strong	Strong	False	False	0	0	0.01	0.01	True	True
1438	126	43	Weak	Strong	False	False	0	0	1	0.01	False	True
1439	154	69	Weak	Strong	False	False	0	0	1	0.01	False	True
1440	125	58	Weak	Strong	False	False	0	0	1	0.01	False	True
1441	125	57	Weak	Strong	False	False	0	0	0.01	0.01	True	True
1442	103	54	Weak	Strong	False	True	0	0.126	1	0.01	False	True
1443	127	75	Weak	Weak	False	False	0	0	1	1	False	False
1444	120	67	Weak	Strong	False	True	0	0.9249	0.01	0.01	True	True
1445	109	62	Weak	Strong	False	True	0	0.8792	1	0.01	False	True
1446	124	57	Weak	Strong	False	True	0	0.3679	1	0.01	False	True
1447	132	43	Weak	Strong	False	True	0	0.6794	1	0.01	False	True
1448	137	42	Weak	Strong	False	False	0	0	1	0.01	False	True
1449	139	23	Weak	Strong	False	True	0	0.6552	1	0.01	False	True
1450	138	51	Strong	Strong	False	True	0	0.5325	0.01	0.01	True	True
1451	99	47	Weak	Strong	False	True	0	0.7182	1	0.01	False	True
1452	123	48	Weak	Strong	False	False	0	0	1	0.01	False	True
1453	126	86	Weak	Strong	False	True	0	1	1	0.01	False	True
1454	100	87	Weak	Strong	False	False	0	0	0.01	0.01	True	True
1455	123	85	Weak	Weak	False	False	0	0	1	1	False	False
1456	104	102	Weak	Strong	False	True	0	1	1	0.01	False	True
1457	132	145	Weak	Strong	False	False	0	0	1	0.01	False	True
1458	145	145	Weak	Strong	False	False	0	0	1	0.01	False	True
1459	129	186	Strong	Strong	True	True	0.2345	0.5798	0.01	0.01	True	True
1460	130	124	Weak	Strong	False	False	0	0	1	0.01	False	True
1461	129	85	Noise	Noise	False	False	0	0	1	1	False	False
1462	140	183	Strong	Weak	False	False	0	0	0.01	1	True	False
1463	118	67	Weak	Strong	False	True	0	0.9788	1	0.01	False	True
1464	126	57	Weak	Strong	False	True	0	0.5835	1	0.01	False	True
1465	119	75	Weak	Weak	False	False	0	0	1	1	False	False
1466	130	74	Strong	Weak	False	False	0	0	0.01	1	True	False
1467	153	123	Weak	Strong	False	False	0	0	1	0.01	False	True
1468	117	97	Weak	Weak	False	False	0	0	0.01	1	True	False
1469	127	112	Weak	Weak	False	False	0	0	1	1	False	False
1470	137	107	Weak	Strong	False	False	0	0	1	0.01	False	True
1471	136	181	Noise	Noise	False	False	0	0	1	1	False	False
1472	127	153	Weak	Weak	False	False	0	0	1	1	False	False
1473	129	114	Noise	Noise	False	False	0	0	1	1	False	False
1474	157	172	Weak	Weak	False	False	0	0	1	1	False	False
1475	137	206	Weak	Strong	False	True	0.0918	0.5129	1	0.01	False	True
1476	117	61	Weak	Weak	False	False	0	0	1	1	False	False
1477	136	245	Weak	Strong	False	True	0	0.6548	1	0.01	False	True
1478	114	138	Strong	Strong	False	True	0	0.3386	0.01	0.01	True	True
1479	100	79	Weak	Strong	False	True	0	0.7914	1	0.01	False	True
1480	123	150	Noise	Weak	False	False	0	0	1	1	False	False
1481	121	66	Weak	Noise	False	False	0	0	1	1	False	False
1482	118	70	Noise	Subclone	False	False	0	0.0033	1	0.01	False	True
1483	118	70	Noise	Subclone	False	False	0	0.0033	1	0.01	False	True
1484	142	44	Noise	Subclone	False	False	0	0	1	0.01	False	True
1485	114	82	Strong	Strong	True	True	0.5688	0.5575	0.01	0.01	True	True
1486	142	85	Weak	Strong	False	True	0	0.5129	1	0.01	False	True
1487	139	69	Weak	Strong	False	True	0	0.2515	1	0.01	False	True
1488	122	111	Weak	Strong	False	False	0	0	1	0.01	False	True
1489	117	108	Weak	Strong	False	False	0	0	1	0.01	False	True
1490	120	77	Weak	Strong	False	False	0	0	1	0.01	False	True
1491	135	87	Strong	Strong	False	True	0	0.2892	0.01	0.01	True	True
1492	109	161	Weak	Weak	False	False	0	0	1	1	False	False
1493	130	66	Weak	Strong	False	False	0	0	1	0.01	False	True
1494	142	64	Noise	Strong	False	False	0	0	1	0.01	False	True
1495	132	126	Weak	Weak	False	False	0	0	1	1	False	False
1496	114	33	Weak	Subclone	False	False	0	0	0.01	0.01	True	True
1497	111	56	Weak	Strong	False	True	0	0.3439	1	0.01	False	True
1498	128	63	Weak	Strong	False	True	0	0.6001	1	0.01	False	True
1499	122	104	Weak	Strong	False	False	0	0	1	0.01	False	True
1500	125	51	Weak	Strong	False	True	0	0.5598	1	0.01	False	True
1501	120	41	Noise	Noise	False	False	0	0	1	1	False	False
1502	112	78	Strong	Strong	True	True	0.2823	1	0.01	0.01	True	True
1503	147	107	Weak	Strong	False	False	0	0	0.01	0.01	True	True
1504	136	42	Weak	Strong	False	False	0	0	1	0.01	False	True
1505	117	65	Weak	Strong	False	False	0	0	1	0.01	False	True
1506	127	37	Weak	Strong	False	False	0	0	1	0.01	False	True
1507	118	34	Noise	Subclone	False	False	0	0	1	0.01	False	True
1508	117	33	Noise	Subclone	False	False	0	0	1	0.01	False	True
1509	122	43	Weak	Strong	False	False	0	0	1	0.01	False	True
1510	144	50	Noise	Strong	False	False	0	0	1	0.01	False	True
1511	144	27	Weak	Strong	False	False	0	0	1	0.01	False	True
1512	135	53	Weak	Strong	False	False	0	0	1	0.01	False	True
1513	120	47	Weak	Strong	False	True	0	1	1	0.01	False	True
1514	130	48	Weak	Strong	False	True	0	0.7237	1	0.01	False	True
1515	132	38	Weak	Strong	False	True	0	0.5994	1	0.01	False	True
1516	96	51	Weak	Strong	False	True	0	0.5965	1	0.01	False	True
1517	119	65	Weak	Strong	False	True	0	0.1852	1	0.01	False	True
1518	135	50	Weak	Strong	False	True	0	0.5565	1	0.01	False	True
1519	101	67	Weak	Strong	False	False	0	0.053	1	0.01	False	True
1520	112	94	Strong	Strong	True	True	0.3092	0.2103	0.01	0.01	True	True
1521	108	108	Weak	Strong	False	True	0	0.3636	1	0.01	False	True
1522	110	90	Strong	Strong	False	True	0	0.6379	0.01	0.01	True	True
1523	121	73	Strong	Strong	False	True	0	0.2211	0.01	0.01	True	True
1524	137	61	Weak	Strong	False	True	0	0.3329	1	0.01	False	True
1525	112	75	Strong	Strong	False	True	0	0.5633	0.01	0.01	True	True
1526	139	56	Weak	Strong	False	True	0	0.9603	1	0.01	False	True
1527	120	71	Strong	Strong	True	True	0.3404	0.7368	0.01	0.01	True	True
1528	99	63	Weak	Strong	False	True	0	0.6744	1	0.01	False	True
1529	119	73	Weak	Strong	False	True	0	0.654	1	0.01	False	True
1530	114	82	Strong	Strong	True	True	0.4898	0.5401	0.01	0.01	True	True
1531	122	100	Weak	Strong	False	False	0	0	1	0.01	False	True
1532	140	60	Weak	Strong	False	False	0	0	1	0.01	False	True
1533	146	89	Weak	Weak	False	False	0	0	1	1	False	False
1534	125	96	Weak	Strong	False	False	0	0	1	0.01	False	True
1535	104	62	Weak	Strong	False	True	0	0.2828	1	0.01	False	True
1536	114	69	Weak	Strong	False	True	0	0.5043	1	0.01	False	True
1537	112	49	Weak	Strong	False	False	0	0	1	0.01	False	True
1538	127	50	Weak	Strong	False	False	0	0	1	0.01	False	True
1539	127	39	Weak	Strong	False	True	0	0.6166	1	0.01	False	True
1540	124	53	Weak	Strong	False	False	0	0	1	0.01	False	True
1541	142	62	Weak	Weak	False	False	0	0	1	1	False	False
1542	132	60	Weak	Weak	False	False	0	0	1	1	False	False
1543	117	49	Strong	Strong	False	False	0	0	0.01	0.01	True	True
1544	116	35	Weak	Strong	False	False	0	0	1	0.01	False	True
1545	130	48	Noise	Weak	False	False	0	0	1	1	False	False
1546	100	32	Weak	Strong	False	False	0	0	1	0.01	False	True
1547	118	74	Weak	Strong	False	False	0	0	1	0.01	False	True
1548	102	51	Weak	Strong	False	False	0	0	1	0.01	False	True
1549	126	45	Weak	Weak	False	False	0	0	1	1	False	False
1550	121	37	Weak	Strong	False	False	0	0	1	0.01	False	True
1551	138	48	Weak	Strong	False	True	0	0.9714	1	0.01	False	True
1552	88	57	Weak	Strong	False	False	0	0	1	0.01	False	True
1553	125	187	Weak	Strong	False	False	0	0	1	0.01	False	True
1554	121	51	Weak	Strong	False	True	0	0.6001	1	0.01	False	True
1555	92	92	Weak	Strong	False	False	0	0	1	0.01	False	True
1556	144	86	Weak	Strong	False	True	0	0.5666	1	0.01	False	True
1557	126	97	Weak	Strong	False	True	0	0.7234	1	0.01	False	True
1558	134	79	Weak	Weak	False	False	0	0	1	1	False	False
1559	94	55	Noise	Noise	False	False	0	0	1	1	False	False
1560	120	57	Noise	Noise	False	False	0	0	1	1	False	False
1561	126	67	Weak	Weak	False	False	0	0	1	1	False	False
1562	111	68	Weak	Weak	False	False	0	0	1	1	False	False
1563	115	144	Weak	Strong	False	True	0	0.1774	1	0.01	False	True
1564	160	118	Weak	Strong	False	False	0	0	1	0.01	False	True
1565	118	82	Weak	Strong	False	False	0	0	1	0.01	False	True
1566	131	112	Noise	Weak	False	False	0	0	1	1	False	False
1567	129	61	Weak	Noise	False	False	0	0	1	1	False	False
1568	110	253	Weak	Strong	False	True	0	0.5099	0.01	0.01	True	True
1569	119	232	Weak	Strong	False	False	0	0	1	0.01	False	True
1570	115	81	Noise	Strong	False	False	0	0	1	0.01	False	True
1571	126	56	Noise	Noise	False	False	0	0	1	1	False	False
1572	126	76	Weak	Weak	False	False	0	0	1	1	False	False
1573	125	100	Weak	Noise	False	False	0	0	1	1	False	False
1574	131	52	Weak	Strong	False	True	0	0.4948	1	0.01	False	True
1575	116	60	Weak	Strong	False	False	0	0	1	0.01	False	True
1576	112	76	Strong	Strong	False	False	0	0	0.01	0.01	True	True
1577	142	61	Weak	Strong	False	True	0	0.5849	1	0.01	False	True
1578	129	61	Weak	Weak	False	False	0	0	1	1	False	False
1579	111	39	Noise	Strong	False	False	0	0	1	0.01	False	True
1580	136	75	Weak	Weak	False	False	0	0	1	1	False	False
1581	115	62	Strong	Strong	True	True	0.1907	0.6027	0.01	0.01	True	True
1582	118	66	Weak	Weak	False	False	0	0	1	1	False	False
1583	127	63	Weak	Weak	False	False	0	0	1	1	False	False
1584	110	91	Noise	Weak	False	False	0	0	1	1	False	False
1585	120	74	Weak	Weak	False	False	0	0	1	1	False	False
1586	116	39	Noise	Weak	False	False	0	0	1	1	False	False
1587	131	89	Weak	Weak	False	False	0	0	1	1	False	False
1588	122	36	Noise	Subclone	False	False	0	0	1	0.01	False	True
1589	97	93	Noise	Weak	False	False	0	0	1	1	False	False
1590	116	54	Noise	Noise	False	False	0	0	1	1	False	False
1591	128	40	Weak	Strong	False	False	0	0	1	0.01	False	True
1592	117	80	Weak	Strong	False	False	0	0	1	0.01	False	True
1593	164	66	Weak	Noise	False	False	0	0	1	1	False	False
1594	158	54	Weak	Strong	False	False	0	0	1	0.01	False	True
1595	148	50	Noise	Noise	False	False	0	0	1	1	False	False
1596	123	98	Noise	Strong	False	False	0	0	1	0.01	False	True
1597	149	36	Weak	Strong	False	False	0	0	1	0.01	False	True
1598	126	41	Weak	Strong	False	True	0	0.3194	1	0.01	False	True
1599	139	60	Noise	Noise	False	False	0	0	1	1	False	False
1600	131	42	Weak	Strong	False	True	0	0.5695	1	0.01	False	True
1601	144	56	Weak	Strong	False	True	0	0.5721	1	0.01	False	True
1602	127	61	Weak	Strong	False	True	0	0.3513	1	0.01	False	True
1603	132	39	Strong	Strong	False	False	0	0	0.01	0.01	True	True
1604	131	55	Weak	Strong	False	True	0	0.5071	1	0.01	False	True
1605	141	54	Weak	Strong	False	True	0	0.5919	1	0.01	False	True
1606	134	59	Weak	Strong	False	False	0	0	1	0.01	False	True
1607	127	89	Weak	Strong	False	True	0	0.4507	1	0.01	False	True
1608	130	77	Weak	Strong	False	False	0	0	1	0.01	False	True
1609	107	44	Weak	Strong	False	True	0	0.1522	0.01	0.01	True	True
1610	133	171	Weak	Weak	False	False	0	0	1	1	False	False
1611	135	98	Noise	Noise	False	False	0	0	1	1	False	False
1612	134	54	Weak	Noise	False	False	0	0	1	1	False	False
1613	130	87	Weak	Strong	False	False	0	0	1	0.01	False	True
1614	158	39	Weak	Noise	False	False	0	0	1	1	False	False
1615	117	97	Weak	Strong	False	True	0	0.5716	1	0.01	False	True
1616	127	60	Noise	Strong	False	False	0	0	1	0.01	False	True
1617	115	64	Weak	Strong	False	False	0	0	1	0.01	False	True
1618	131	96	Noise	Strong	False	False	0	0	1	0.01	False	True
1619	121	30	Strong	Strong	False	True	0	0.4771	0.01	0.01	True	True
1620	131	42	Weak	Weak	False	False	0	0	1	1	False	False
1621	138	61	Weak	Strong	False	False	0	0	1	0.01	False	True
1622	134	44	Noise	Subclone	False	False	0	0	1	0.01	False	True
1623	122	69	Weak	Weak	False	False	0	0	1	1	False	False
1624	128	63	Weak	Strong	False	False	0	0	1	0.01	False	True
1625	145	91	Weak	Strong	False	True	0	0.5787	1	0.01	False	True
1626	111	43	Weak	Strong	False	False	0	0	1	0.01	False	True
1627	118	42	Weak	Strong	False	True	0	0.5809	1	0.01	False	True
1628	129	47	Weak	Strong	False	True	0	0.6562	0.01	0.01	True	True
1629	142	46	Strong	Strong	False	True	0	0.5503	0.01	0.01	True	True
1630	148	61	Weak	Strong	False	True	0	0.7636	1	0.01	False	True
1631	132	60	Strong	Strong	False	True	0	0.5545	0.01	0.01	True	True
1632	121	72	Noise	Subclone	False	True	0	0.5965	1	0.01	False	True
1633	115	64	Weak	Subclone	False	False	0	0.0585	1	0.01	False	True
1634	120	76	Weak	Strong	False	False	0	0	1	0.01	False	True
1635	117	56	Weak	Weak	False	False	0	0	1	1	False	False
1636	112	56	Weak	Weak	False	False	0	0	1	0.01	False	True
1637	121	48	Weak	Weak	False	False	0	0	1	1	False	False
1638	145	186	Noise	Weak	False	False	0	0	1	1	False	False
1639	141	72	Weak	Strong	False	True	0	0.2904	1	0.01	False	True
1640	111	62	Weak	Strong	False	True	0	0.4102	1	0.01	False	True
1641	139	54	Weak	Strong	False	False	0	0	1	0.01	False	True
1642	115	57	Weak	Strong	False	False	0	0	1	0.01	False	True
1643	133	96	Weak	Strong	False	True	0	0.9168	1	0.01	False	True
1644	134	62	Noise	Noise	False	False	0	0	1	1	False	False
1645	146	94	Weak	Weak	False	False	0	0	1	1	False	False
1646	138	142	Weak	Strong	False	False	0	0	1	0.01	False	True
